site_name,Park_Type,Shape_Length,Shape_Area
CARTIER PARK,NEIGHBOURHOOD PARK,882.205916248493281,26015.104056379248505
HEFFERNAN PARK,SUBNEIGHBOURHOOD PARK,275.983574331672060,4020.111936676041751
,SUBNEIGHBOURHOOD PARK,392.697013787198728,7081.523689375636422
,NEIGHBOURHOOD PARK,1017.829425805704204,28018.221841219299677
,SUBNEIGHBOURHOOD PARK,1279.700363274494066,15318.134330380271422
INUKSHUK PARK,SUBNEIGHBOURHOOD PARK,258.672814627401920,3798.328452161973019
,SUBNEIGHBOURHOOD PARK,939.678339266765306,23950.542867428121099
,SUBNEIGHBOURHOOD PARK,859.280047709377413,9608.555920621794940
,SUBNEIGHBOURHOOD PARK,1023.472074805219904,10029.448146156530129
,SUBNEIGHBOURHOOD PARK,795.205289637642068,10113.837807845631687
,SUBNEIGHBOURHOOD PARK,323.190610594183397,6357.614520873710717
,SUBNEIGHBOURHOOD PARK,392.145070461113278,4354.738719415854575
,SUBNEIGHBOURHOOD PARK,350.808906189121330,4182.118513457133304
,SUBNEIGHBOURHOOD PARK,479.230623250893473,10706.217699665572582
SETON PARK,COMMUNITY PARK,1302.742164252003022,67156.822807408942026
IRISH CULTURAL CENTRE; BOWNESS SENIERS CENTRE,SUBNEIGHBOURHOOD PARK,443.272632699051599,10567.669974809350606
,SUBNEIGHBOURHOOD PARK,468.267437108927595,6542.875814047809399
,SUBNEIGHBOURHOOD PARK,647.517078082203966,13039.805711934348437
,SUBNEIGHBOURHOOD PARK,481.599852925474465,6121.008094336049908
,SUBNEIGHBOURHOOD PARK,1162.717403256914849,20603.120249152045290
,SUBNEIGHBOURHOOD PARK,901.122545431648973,12273.663611064470388
,SUBNEIGHBOURHOOD PARK,603.516533385814682,12965.883513540731656
MANMEET SINGH BHULLAR PARK,REGIONAL PARK,1207.186772215967494,42098.601848168924334
,SUBNEIGHBOURHOOD PARK,738.972304573969154,5582.636024013399947
,SUBNEIGHBOURHOOD PARK,290.171077552367706,5597.377080480112454
,SUBNEIGHBOURHOOD PARK,583.074779328456430,21850.415260349935124
,SUBNEIGHBOURHOOD PARK,309.159509371746026,5904.972471773430698
,SUBNEIGHBOURHOOD PARK,468.143825980687268,14393.597264015450492
MEADOWLARK CMTY ASSOC,SUBNEIGHBOURHOOD PARK,567.893086158330789,14445.155525676398611
,SUBNEIGHBOURHOOD PARK,312.113835396878812,6292.812653461543960
,SUBNEIGHBOURHOOD PARK,272.429650418470317,5127.271572435312009
,SUBNEIGHBOURHOOD PARK,626.793085639399010,15955.617308741590023
,SUBNEIGHBOURHOOD PARK,879.563810076555228,13313.195897443847571
,SUBNEIGHBOURHOOD PARK,255.878186866214207,4065.221064810058124
,SUBNEIGHBOURHOOD PARK,380.461825318306694,5230.520671355056038
,SUBNEIGHBOURHOOD PARK,695.736671141605029,6008.713173099862615
INGLEWOOD RIVER PROMENADE; DEANE HOUSE,NEIGHBOURHOOD PARK,1719.086322351167610,38779.237121334132098
,SUBNEIGHBOURHOOD PARK,502.051634108876272,13302.336416695550724
,SUBNEIGHBOURHOOD PARK,452.018993718724175,12462.810236183215238
,SUBNEIGHBOURHOOD PARK,1692.492598076406921,16467.404212950841611
,SUBNEIGHBOURHOOD PARK,436.489615951201188,10499.672028946137289
,SUBNEIGHBOURHOOD PARK,781.433682401203328,16390.311578048938827
NORTH MOUNT PLEASANT ARTS CENTRE,SUBNEIGHBOURHOOD PARK,485.857974092166103,14315.279812364466125
MOUNT PLEASANT POOL,SUBNEIGHBOURHOOD PARK,599.723708777446177,22893.614477270955831
HARMONY PARK,SUBNEIGHBOURHOOD PARK,356.158666935396013,8088.324393255552422
HIGHLAND COMMUNITY CENTRE,SUBNEIGHBOURHOOD PARK,319.258672007277710,6577.619530529287658
,SUBNEIGHBOURHOOD PARK,326.175651475383461,6728.851998609836301
,SUBNEIGHBOURHOOD PARK,998.789702228758642,12296.010975824168781
,SUBNEIGHBOURHOOD PARK,284.163959248295953,4760.756875003561618
,SUBNEIGHBOURHOOD PARK,326.166464609708100,6913.745006780139192
,SUBNEIGHBOURHOOD PARK,459.686957510717093,7079.787094426686963
NORTH TUSCANY RAVINES,SUBNEIGHBOURHOOD PARK,1527.300948739862179,15475.679975247763650
,SUBNEIGHBOURHOOD PARK,1307.333258047382515,19658.523719609795080
,SUBNEIGHBOURHOOD PARK,244.393013510729901,4478.257318885253881
,SUBNEIGHBOURHOOD PARK,540.529670915853558,4116.223652134092845
,SUBNEIGHBOURHOOD PARK,899.455127632323183,10723.178625085667591
,NEIGHBOURHOOD PARK,2232.860496914719079,22146.622321583799931
,SUBNEIGHBOURHOOD PARK,652.515851062443858,6776.413783024206168
,SUBNEIGHBOURHOOD PARK,324.335633761815700,4343.984914836481948
,SUBNEIGHBOURHOOD PARK,462.665841283237341,7920.244043833502474
GLENBROOK COMMUNITY ASSOC,SUBNEIGHBOURHOOD PARK,394.237032175862282,9685.741440036359563
,SUBNEIGHBOURHOOD PARK,1470.764808045468499,6236.719416218134029
,SUBNEIGHBOURHOOD PARK,250.953700201704436,4248.055846643474979
,SUBNEIGHBOURHOOD PARK,611.909433732056641,7183.185114176400930
,SUBNEIGHBOURHOOD PARK,374.038437445270461,7417.873037563920661
,NEIGHBOURHOOD PARK,1117.108357660091315,25418.455744800365210
,SUBNEIGHBOURHOOD PARK,921.901440800656360,9615.393267593024575
,SUBNEIGHBOURHOOD PARK,537.158925240479448,15077.478867027190063
,SUBNEIGHBOURHOOD PARK,249.357664463925488,4032.230784107576710
JACK AND JEAN LESLIE RIVERWALK,REGIONAL PARK,1573.520522777554788,25497.771023782937846
,SUBNEIGHBOURHOOD PARK,388.154457432131665,4347.449102219858105
,SUBNEIGHBOURHOOD PARK,305.752407103267899,4619.270216026275193
,SUBNEIGHBOURHOOD PARK,1131.506995291137400,18269.954868970766256
,SUBNEIGHBOURHOOD PARK,447.732513492735620,7630.469122846708160
,NON-PARK,532.247627063420168,14739.713783255176168
,SUBNEIGHBOURHOOD PARK,1389.072595935528852,22823.499755324108264
,SUBNEIGHBOURHOOD PARK,539.925080267322187,6061.311365643616227
,SUBNEIGHBOURHOOD PARK,310.199537642958887,4508.593608930287701
,SUBNEIGHBOURHOOD PARK,472.310534312140874,6094.657275044668495
,SUBNEIGHBOURHOOD PARK,350.337673321041621,4796.673404129446681
,SUBNEIGHBOURHOOD PARK,823.127509662816237,13999.100889949240809
,SUBNEIGHBOURHOOD PARK,269.922362766615151,4722.904597497162285
,SUBNEIGHBOURHOOD PARK,430.135860453322266,6166.738085474628861
MCLAURIN VILLAGE PARK,SUBNEIGHBOURHOOD PARK,481.944072503303403,8699.059785951387312
,SUBNEIGHBOURHOOD PARK,439.899151220347846,8794.105586496696560
,SUBNEIGHBOURHOOD PARK,349.300228511258581,4964.833923314261483
,SUBNEIGHBOURHOOD PARK,323.192482964693340,4675.713956361651981
,SUBNEIGHBOURHOOD PARK,351.035271742719033,5842.059373471349318
,SUBNEIGHBOURHOOD PARK,1645.444762372615514,21472.668018145704991
,SUBNEIGHBOURHOOD PARK,989.687607557883666,8293.921084127559880
,SUBNEIGHBOURHOOD PARK,347.846992754861787,4821.829498044426145
,SUBNEIGHBOURHOOD PARK,588.949331668234549,12079.706167120117243
,SUBNEIGHBOURHOOD PARK,355.030095013187804,4825.503663898980449
,SUBNEIGHBOURHOOD PARK,289.570714833714931,5736.078796256289934
,SUBNEIGHBOURHOOD PARK,582.803585418227840,17914.435918286137166
,SUBNEIGHBOURHOOD PARK,919.933197886030371,12442.734968878816289
,SUBNEIGHBOURHOOD PARK,541.510872451281784,5133.097089249686178
,SUBNEIGHBOURHOOD PARK,253.160604213244142,4152.818606750066465
,SUBNEIGHBOURHOOD PARK,1109.218405249833040,18061.598410347363824
,SUBNEIGHBOURHOOD PARK,326.678822759775642,4285.098440132887845
,SUBNEIGHBOURHOOD PARK,342.410750595421860,5814.979864113231997
,SUBNEIGHBOURHOOD PARK,1156.449976691296342,7757.126539901884826
,SUBNEIGHBOURHOOD PARK,871.987339914120980,17118.131970719958190
,SUBNEIGHBOURHOOD PARK,413.291399194367671,4706.722495041959519
,SUBNEIGHBOURHOOD PARK,292.583917446316264,5797.792177536153758
,SUBNEIGHBOURHOOD PARK,895.444313545712816,10585.635616173683957
,SUBNEIGHBOURHOOD PARK,948.954083182541808,8674.857294298550187
,SUBNEIGHBOURHOOD PARK,336.357301093107424,6170.683734243916660
,SUBNEIGHBOURHOOD PARK,337.003461473596474,7187.963874802618193
,SUBNEIGHBOURHOOD PARK,1706.475684695818245,12929.701019685260690
MT ROYAL CMTY ASSOC,SUBNEIGHBOURHOOD PARK,379.802442454804805,6805.559155610000744
,SUBNEIGHBOURHOOD PARK,574.251944240672969,19660.101436578366702
,SUBNEIGHBOURHOOD PARK,591.048025458803863,10179.130516228624401
,SUBNEIGHBOURHOOD PARK,467.536380204881425,6883.734312592833703
,SUBNEIGHBOURHOOD PARK,367.787668542310485,5878.462814237243947
,SUBNEIGHBOURHOOD PARK,504.703785733221594,8766.835357579007905
,SUBNEIGHBOURHOOD PARK,394.776894916031381,4273.227231897463753
,SUBNEIGHBOURHOOD PARK,396.081375803563617,8893.089578734752649
,SUBNEIGHBOURHOOD PARK,538.464998231016466,6028.895915208492625
,SUBNEIGHBOURHOOD PARK,1218.029710580453639,8281.868940458325596
,SUBNEIGHBOURHOOD PARK,849.100557611752606,8889.908475811609605
,SUBNEIGHBOURHOOD PARK,478.533497721821789,4530.731713131106517
,SUBNEIGHBOURHOOD PARK,656.591478823397892,18161.936055492580635
,SUBNEIGHBOURHOOD PARK,711.449111261663006,14185.362447992076341
,SUBNEIGHBOURHOOD PARK,457.754216507412025,4114.581630319145916
,SUBNEIGHBOURHOOD PARK,646.559526278388262,6100.746089417844814
,SUBNEIGHBOURHOOD PARK,453.834369455047920,4893.387337183120508
,SUBNEIGHBOURHOOD PARK,434.747205380994387,10561.078726347397605
,SUBNEIGHBOURHOOD PARK,760.914569577645466,7041.086147141309993
,SUBNEIGHBOURHOOD PARK,601.028218661333995,17221.480851780004741
,SUBNEIGHBOURHOOD PARK,1746.935601921585430,22265.495851871106424
,SUBNEIGHBOURHOOD PARK,389.153121014906105,7241.916475552641714
,SUBNEIGHBOURHOOD PARK,334.075268604934877,5502.836095820525770
,SUBNEIGHBOURHOOD PARK,305.227860325950360,4606.049504670651913
,SUBNEIGHBOURHOOD PARK,1334.507501645806769,11670.622129174087604
,SUBNEIGHBOURHOOD PARK,337.323077156703619,4667.565473880375976
,SUBNEIGHBOURHOOD PARK,830.711315613001489,7623.194030686678161
,SUBNEIGHBOURHOOD PARK,734.775491147647472,8233.241042519843177
,SUBNEIGHBOURHOOD PARK,277.870118200193360,4683.960756801405296
,SUBNEIGHBOURHOOD PARK,623.680421186774765,4808.153220340735061
,SUBNEIGHBOURHOOD PARK,320.971066461267753,5312.788640510580080
,SUBNEIGHBOURHOOD PARK,679.608804053595236,7136.306437015809024
,SUBNEIGHBOURHOOD PARK,601.684219788674909,5220.336267616494297
,SUBNEIGHBOURHOOD PARK,612.153927416753163,4581.266100196259686
,SUBNEIGHBOURHOOD PARK,334.330422942354858,6849.232776616304363
,SUBNEIGHBOURHOOD PARK,274.237441194000496,4327.569766331786923
,SUBNEIGHBOURHOOD PARK,357.183613661555114,7850.865890604450215
,SUBNEIGHBOURHOOD PARK,494.194453509020491,6190.951413950145252
,SUBNEIGHBOURHOOD PARK,540.794479925649057,5513.196948833920942
ANNIE GALE PARK,SUBNEIGHBOURHOOD PARK,130.552382111036110,913.210106424041669
FLAT TOP PARK,SUBNEIGHBOURHOOD PARK,340.073377724093120,8064.397564888447050
,SUBNEIGHBOURHOOD PARK,456.210462537762453,8163.853562156926273
MONTALBAN PARK,SUBNEIGHBOURHOOD PARK,304.684315624595229,5515.392426154003260
,SUBNEIGHBOURHOOD PARK,276.863416912645789,4963.685009689948856
TOM CAMPBELL'S HILL,DISTRICT PARK,1695.689882839268193,178739.013525575282983
,SUBNEIGHBOURHOOD PARK,519.564185162918761,14834.811289404502531
,SUBNEIGHBOURHOOD PARK,772.958456868280336,11260.118377620203319
,SUBNEIGHBOURHOOD PARK,319.243029179670714,4717.053471832050491
,SUBNEIGHBOURHOOD PARK,751.478206940817813,4565.017700287035950
,SUBNEIGHBOURHOOD PARK,763.172858709685897,5812.169643212063420
,SUBNEIGHBOURHOOD PARK,789.704021427541988,23877.586997166537913
,SUBNEIGHBOURHOOD PARK,566.254679114263354,12535.285027742660532
,SUBNEIGHBOURHOOD PARK,591.273873108048065,4347.964601704728011
,SUBNEIGHBOURHOOD PARK,503.132343624029943,4509.983901480161876
,SUBNEIGHBOURHOOD PARK,252.431115887938319,4223.267746939562130
,SUBNEIGHBOURHOOD PARK,370.245868745341511,4298.029344977933761
,SUBNEIGHBOURHOOD PARK,421.888581072092393,4103.854392937350894
,SUBNEIGHBOURHOOD PARK,649.258127319924142,9214.081014881638112
,SUBNEIGHBOURHOOD PARK,292.467953654318592,5367.659525669690083
,SUBNEIGHBOURHOOD PARK,946.811953141204071,16015.466394562528876
,SUBNEIGHBOURHOOD PARK,238.434919326034986,3106.307649763472455
,SUBNEIGHBOURHOOD PARK,1088.892052739345218,9662.463786895341400
,SUBNEIGHBOURHOOD PARK,662.702019850303600,5880.713935000518177
,SUBNEIGHBOURHOOD PARK,262.011127673932776,4662.050938394593686
,SUBNEIGHBOURHOOD PARK,324.968667652419640,6501.053871046262429
,SUBNEIGHBOURHOOD PARK,348.985041120348171,5811.686679174104029
,SUBNEIGHBOURHOOD PARK,472.640086062152477,8855.757253252148075
,SUBNEIGHBOURHOOD PARK,684.001874761053955,8985.867006835020220
BEAUMONT CIRCUS,SUBNEIGHBOURHOOD PARK,577.525844916825122,4412.032034364508036
,SUBNEIGHBOURHOOD PARK,310.197905759869229,6054.003283706442744
BAKER PARK; BAKER PARK DEPOT,REGIONAL PARK,4049.871299172318686,197117.990246677509276
,SUBNEIGHBOURHOOD PARK,1178.506434459096909,15283.044922962697456
,SUBNEIGHBOURHOOD PARK,300.246033502762486,5098.051348006565604
,SUBNEIGHBOURHOOD PARK,1211.039486987735472,18312.861989895896841
,SUBNEIGHBOURHOOD PARK,367.780228707346794,5262.952685289760666
,SUBNEIGHBOURHOOD PARK,597.312147638382953,8435.318538090299626
,SUBNEIGHBOURHOOD PARK,810.948902702167175,9189.931268845366503
ARBOUR LAKE PAVILION,SUBNEIGHBOURHOOD PARK,578.263239259860143,15004.268556592638561
,SUBNEIGHBOURHOOD PARK,931.519507579275455,9081.469011736997345
,SUBNEIGHBOURHOOD PARK,295.850827963089671,4003.598965147527906
,SUBNEIGHBOURHOOD PARK,538.629002773083926,5076.146228277006230
,SUBNEIGHBOURHOOD PARK,368.284290103317687,8474.019229249204727
,SUBNEIGHBOURHOOD PARK,563.195232043901115,10053.753612217511545
BONAVISTA DOWNS COMMUNITY ASSOC,SUBNEIGHBOURHOOD PARK,546.433750606314561,16100.248284545194110
,SUBNEIGHBOURHOOD PARK,872.213488772450660,5825.367248607813963
,SUBNEIGHBOURHOOD PARK,695.847334991502748,5711.305017979141667
,SUBNEIGHBOURHOOD PARK,692.719229085407164,5175.486411590328316
,SUBNEIGHBOURHOOD PARK,1996.460661529933759,22295.267628480320127
NORTH HAVEN COMMUNITY,SUBNEIGHBOURHOOD PARK,773.699200228018867,18968.850394793003943
,SUBNEIGHBOURHOOD PARK,281.574634827536158,4888.157700507168556
,SUBNEIGHBOURHOOD PARK,369.505417470235500,5643.827988930565880
,LINEAR PARK,865.040568051144419,6545.196911797430403
,SUBNEIGHBOURHOOD PARK,1221.563383121480001,11188.021605119913147
,SUBNEIGHBOURHOOD PARK,325.193775718468942,6866.725108195771099
,SUBNEIGHBOURHOOD PARK,792.297182870399411,14876.413734024128644
,SUBNEIGHBOURHOOD PARK,381.835141997278754,9453.583530044637882
,SUBNEIGHBOURHOOD PARK,300.779204487908885,5892.436818551040233
,SUBNEIGHBOURHOOD PARK,620.653014980040211,10916.329753132889891
,SUBNEIGHBOURHOOD PARK,1356.562223947925531,9257.854077503512599
,SUBNEIGHBOURHOOD PARK,321.379409002393118,4755.205131038784202
TERRACE ROAD ELEM,SUBNEIGHBOURHOOD PARK,508.595008817081634,15374.653345491235086
,SUBNEIGHBOURHOOD PARK,449.832635171170864,8195.735662434712140
,SUBNEIGHBOURHOOD PARK,1247.955726096951594,9857.041597874305808
,SUBNEIGHBOURHOOD PARK,628.227318970399551,9044.287387982061773
,SUBNEIGHBOURHOOD PARK,2371.186355516902950,20205.413290701282676
,SUBNEIGHBOURHOOD PARK,487.161687024951220,10183.722165722037971
,SUBNEIGHBOURHOOD PARK,865.939731392759199,6444.260564620317382
,SUBNEIGHBOURHOOD PARK,473.699463618035793,15340.142870429859613
,SUBNEIGHBOURHOOD PARK,276.498131711581721,4215.241026733004219
,SUBNEIGHBOURHOOD PARK,473.378624284078114,8089.749946624385302
,SUBNEIGHBOURHOOD PARK,602.319147937385537,4148.774654341139467
,SUBNEIGHBOURHOOD PARK,427.559920287269449,10328.422210396736773
,SUBNEIGHBOURHOOD PARK,437.004318376024742,4930.229471602687227
,SUBNEIGHBOURHOOD PARK,598.210020269083884,18577.235913365992019
,SUBNEIGHBOURHOOD PARK,396.610561135929174,4131.708790206123922
,SUBNEIGHBOURHOOD PARK,399.429521656433849,4457.216069914983564
,SUBNEIGHBOURHOOD PARK,285.641520528186675,5218.593955296249987
,SUBNEIGHBOURHOOD PARK,327.463816056654935,6294.638309365133864
,SUBNEIGHBOURHOOD PARK,443.865242680703830,13014.551094539254336
,SUBNEIGHBOURHOOD PARK,609.037306925785288,6504.701737059741390
,SUBNEIGHBOURHOOD PARK,415.301769901126534,7572.933887565220175
,SUBNEIGHBOURHOOD PARK,931.856287640655410,10092.816310058129602
,SUBNEIGHBOURHOOD PARK,284.199860672145064,5383.890694428774623
,SUBNEIGHBOURHOOD PARK,831.121698545652180,7591.399728604803386
,SUBNEIGHBOURHOOD PARK,672.471192015806764,5676.326601029607446
,SUBNEIGHBOURHOOD PARK,511.409215447257679,16515.581553705455008
,SUBNEIGHBOURHOOD PARK,1685.121548087584642,22309.259301021505962
,SUBNEIGHBOURHOOD PARK,658.243266552264572,8554.773827805533074
,SUBNEIGHBOURHOOD PARK,415.458704593505558,5527.536078319999433
,SUBNEIGHBOURHOOD PARK,1533.411780052040740,9759.500794108211267
,SUBNEIGHBOURHOOD PARK,546.730353549576762,6552.495972481672652
,SUBNEIGHBOURHOOD PARK,702.629634224646793,8046.048732938517787
,SUBNEIGHBOURHOOD PARK,1922.145543277243860,23715.087254760448559
,SUBNEIGHBOURHOOD PARK,492.831335429393960,13646.257255361646457
,SUBNEIGHBOURHOOD PARK,409.043263600318824,10667.725597509208455
,SUBNEIGHBOURHOOD PARK,352.411776869112714,4854.208308884125472
,SUBNEIGHBOURHOOD PARK,857.476247304579033,22922.941763174629159
MEDICINE HILL / PASKAPOO SLOPES,COMMUNITY PARK,1463.922553974501625,97616.644995153576019
,SUBNEIGHBOURHOOD PARK,630.575977426059126,14597.390424802626512
,SUBNEIGHBOURHOOD PARK,307.674919731656871,5415.333882451063801
,SUBNEIGHBOURHOOD PARK,928.030935527711563,12842.637092817021767
,SUBNEIGHBOURHOOD PARK,494.359579585094082,4698.035233273782069
,SUBNEIGHBOURHOOD PARK,704.818442390134919,18570.745115710360551
,SUBNEIGHBOURHOOD PARK,496.992714739399617,8947.843404750065019
TECHVIEW PARK,SUBNEIGHBOURHOOD PARK,538.936551207536695,7309.625411799518588
,SUBNEIGHBOURHOOD PARK,291.593069146574749,4388.388989478204167
PRINCESS OBOLENSKY PARK,SUBNEIGHBOURHOOD PARK,130.570282022058421,747.683378428849096
,SUBNEIGHBOURHOOD PARK,342.631451048116389,5259.556701177689320
,SUBNEIGHBOURHOOD PARK,314.912181371535326,5900.957782093406422
QUEEN ELIZABETH PARK,SUBNEIGHBOURHOOD PARK,471.725022472088995,9366.077629068215174
,SUBNEIGHBOURHOOD PARK,347.212228983719740,4727.363947439263029
,SUBNEIGHBOURHOOD PARK,355.288228128200558,5659.248828011523983
,SUBNEIGHBOURHOOD PARK,437.601715285811963,9536.876038423932187
,SUBNEIGHBOURHOOD PARK,611.832371660925673,5229.394284320871520
,SUBNEIGHBOURHOOD PARK,308.918633043900400,4637.814036703120109
,SUBNEIGHBOURHOOD PARK,880.626612466210531,12215.573849311002050
,SUBNEIGHBOURHOOD PARK,1424.287886866126428,15274.294826433262642
SOMERSIDE DRY POND,SUBNEIGHBOURHOOD PARK,918.818975485752844,20433.514144438609947
,SUBNEIGHBOURHOOD PARK,742.816021869605152,6218.297457192697948
,SUBNEIGHBOURHOOD PARK,833.184016644722192,6453.265153117094997
,SUBNEIGHBOURHOOD PARK,697.057407769029737,5818.309673496366486
,SUBNEIGHBOURHOOD PARK,1143.215140243365113,20348.272865276441735
,SUBNEIGHBOURHOOD PARK,623.736862937912520,11609.652905791246667
,SUBNEIGHBOURHOOD PARK,809.795653727324975,4108.498164457580060
,SUBNEIGHBOURHOOD PARK,975.874044275351935,19129.051884992233681
,SUBNEIGHBOURHOOD PARK,374.967680775272242,3506.028633893115966
,SUBNEIGHBOURHOOD PARK,312.231160491388778,4869.342227970621934
,SUBNEIGHBOURHOOD PARK,1490.181328961753252,11325.410889638340450
,SUBNEIGHBOURHOOD PARK,341.343758208164445,6599.738850298794205
,SUBNEIGHBOURHOOD PARK,1989.935325460794729,19165.268864372865210
,SUBNEIGHBOURHOOD PARK,511.305472057519921,4948.485877961886217
,SUBNEIGHBOURHOOD PARK,511.406131242695267,5402.451231353195908
,SUBNEIGHBOURHOOD PARK,436.103430343655589,5653.423574879053376
,SUBNEIGHBOURHOOD PARK,689.389164135505212,4200.627361433816077
,SUBNEIGHBOURHOOD PARK,1279.134766780729251,12201.738350839144914
,SUBNEIGHBOURHOOD PARK,313.910364016802419,6254.101877194070767
,SUBNEIGHBOURHOOD PARK,440.883632845137470,10078.634133731377005
,SUBNEIGHBOURHOOD PARK,329.841964009761455,5141.278836018698712
,SUBNEIGHBOURHOOD PARK,1441.927811221954926,23329.600271936673380
,SUBNEIGHBOURHOOD PARK,532.105648614431402,14463.953266648148201
,SUBNEIGHBOURHOOD PARK,527.159273581969160,8819.591447540356967
,SUBNEIGHBOURHOOD PARK,425.067363296308542,6185.980229333961688
,SUBNEIGHBOURHOOD PARK,326.915448687282833,4765.538946673328610
,SUBNEIGHBOURHOOD PARK,781.047549190598488,19700.833987604677532
,SUBNEIGHBOURHOOD PARK,308.938531801233694,5264.914692047068456
,SUBNEIGHBOURHOOD PARK,708.744495874751124,10466.483133591060323
,SUBNEIGHBOURHOOD PARK,255.242163827531442,4051.186290345754060
,SUBNEIGHBOURHOOD PARK,290.937855322943506,5015.275344897509058
,SUBNEIGHBOURHOOD PARK,762.523925865296064,10324.854803220117901
,SUBNEIGHBOURHOOD PARK,1824.560583490801491,9862.009938796689312
,SUBNEIGHBOURHOOD PARK,619.077747128224701,15053.753037930744540
,SUBNEIGHBOURHOOD PARK,402.856002497896498,5204.945978351408485
,SUBNEIGHBOURHOOD PARK,384.557979338189682,9189.686413621939209
